fecha,sesion,numeroVotacion,voto
"23/2/2012","13","15","Sí"
"23/2/2012","13","16","Sí"
"23/2/2012","13","17","No"
"23/2/2012","13","18","No"
"23/2/2012","13","19","No"
"23/2/2012","13","20","No"
"23/2/2012","13","21","No"
"23/2/2012","13","22","No"
"23/2/2012","13","23","No"
"23/2/2012","13","24","No"
"23/2/2012","13","25","No"
"23/2/2012","13","26","No"
"23/2/2012","13","27","No"
"23/2/2012","13","28","No"
"23/2/2012","13","29","No"
"23/2/2012","13","30","Sí"
"23/2/2012","13","31","No"
"23/2/2012","13","32","No"
